fragment.id;iri;from;to;fragment.text_clean;source;iri_z;iri_c;scope;example
56468660;cast_3/par_38e/odst_1/pism_b;586/1992 Sb.;256/2004 Sb.;b) 1 % z příjmů z prodeje investičních nástrojů podle zvláštního právního předpisu upravujícího podnikání na kapitálovém trhu a z příjmů z úhrad pohledávky nabyté postoupením,;norms;1992/586;2004/256;full;FALSE
56468665;cast_3/par_38e/odst_2/pism_b;586/1992 Sb.;256/2004 Sb.;b) 1 % z příjmů z prodeje investičních nástrojů podle zvláštního právního předpisu upravujícího podnikání na kapitálovém trhu a z příjmů z úhrad pohledávky nabyté postoupením,;norms;1992/586;2004/256;full;FALSE
56466707;cast_1/par_6/odst_9/pism_b;586/1992 Sb.;262/2006 Sb.;"b) příjem zaměstnance ve formě příspěvku na stravování poskytnutého zaměstnavatelem za jednu směnu podle jiného právního předpisu, pokud během této směny zaměstnanec vykonával práci alespoň 3 hodiny a nevznikl mu během této směny nárok na stravné v rámci cestovních náhrad podle jiného právního předpisu, a to v úhrnu do výše 70 % horní hranice stravného, které lze poskytnout zaměstnancům odměňovaným platem při pracovní cestě trvající 5 až 12 hodin, a v úhrnu do výše 70 % této hranice, je-li příspěvek poskytnut jako další příspěvek v rámci stejné směny, pokud její délka v úhrnu s přestávkou v práci povinně poskytovanou zaměstnavatelem podle jiného právního předpisu je delší než 11 hodin; v případě zaměstnance vykonávajícího činnost, ze které plyne příjem ze závislé činnosti, jejíž výkon není rozvržen na směny podle jiného právního předpisu, je příjem ve formě příspěvku na stravování poskytnutého zaměstnavatelem od daně osvobozen, pokud během kalendářního dne zaměstnanec vykonával práci alespoň 3 hodiny a nevznikl mu během tohoto dne nárok na stravné v rámci cestovních náhrad podle jiného právního předpisu ani na stravné v rámci cestovních náhrad na základě smlouvy, a to v úhrnu do výše 70 % horní hranice stravného, které lze poskytnout zaměstnancům odměňovaným platem při pracovní cestě trvající 5 až 12 hodin, a v úhrnu do výše 70 % této hranice, je-li příspěvek poskytnut jako další příspěvek v rámci stejného kalendářního dne, pokud během tohoto dne zaměstnanec vykonával práci alespoň 11 hodin; příspěvkem na stravování se pro účely daní z příjmů rozumí";norms;1992/586;2006/262;para;FALSE
56155898;par_23a/frag_2455467;589/1992 Sb.;280/2009 Sb.;Měla-li osoba samostatně výdělečně činná splnit povinnosti stanovené tímto zákonem ve lhůtě vázané na lhůty pro podání daňového přiznání a podle zvláštního zákona není povinna toto přiznání podávat, je povinna splnit tyto povinnosti do 31. července kalendářního roku následujícího po kalendářním roce, v němž vykonávala samostatnou výdělečnou činnost.;norms;1992/589;2009/280;para;FALSE
56155898;par_23a/frag_2455467;589/1992 Sb.;586/1992 Sb.;Měla-li osoba samostatně výdělečně činná splnit povinnosti stanovené tímto zákonem ve lhůtě vázané na lhůty pro podání daňového přiznání a podle zvláštního zákona není povinna toto přiznání podávat, je povinna splnit tyto povinnosti do 31. července kalendářního roku následujícího po kalendářním roce, v němž vykonávala samostatnou výdělečnou činnost.;norms;1992/589;1992/586;para;FALSE
56155902;par_23b/odst_3;589/1992 Sb.;187/2006 Sb.;(3) Za období nároku na výplatu nemocenského z nemocenského pojištění osob samostatně výdělečně činných se pro účely tohoto zákona považuje též období dočasné pracovní neschopnosti (karantény), po které se nemocenské podle zvláštního právního předpisu neposkytuje, pokud se jedná o osobu samostatně výdělečně činnou, která je účastna nemocenského pojištění osob samostatně výdělečně činných.;norms;1992/589;2006/187;para;FALSE
5785888;esel-esb:eli/cz/sb/1992/592/2024-01-01/dokument/zaver/cast_4/par_23/odst_6/pism_g;592/1992 Sb.;349/1999 Sb.;g) Veřejnému ochránci práv informace, které si vyžádá v souvislosti s šetřením podle zvláštního zákona,;closing;1992/592;1999/349;full;FALSE
5785935;esel-esb:eli/cz/sb/1992/592/2024-01-01/dokument/zaver/cast_4/par_27/odst_3;592/1992 Sb.;280/1992 Sb.;(3) Správce centrálního registru pojištěnců poskytuje údaje o změnách v registru, týkající se počtu pojištěnců, za které je plátcem pojistného stát, vždy ke 12. dni v měsíci dalším zdravotním pojišťovnám, zřízeným podle zvláštního zákona28).;closing;1992/592;1992/280;full;FALSE
5785935;esel-esb:eli/cz/sb/1992/592/2024-01-01/dokument/zaver/cast_4/par_27/odst_3;592/1992 Sb.;551/1991 Sb.;(3) Správce centrálního registru pojištěnců poskytuje údaje o změnách v registru, týkající se počtu pojištěnců, za které je plátcem pojistného stát, vždy ke 12. dni v měsíci dalším zdravotním pojišťovnám, zřízeným podle zvláštního zákona28).;closing;1992/592;1991/551;full;FALSE
5792841;par_2/odst_6/pism_a;593/1992 Sb.;563/1991 Sb.;a) bylo při jejich vzniku účtováno v souladu s právními předpisy upravujícími účetnictví snížením zaúčtovaných nákladů a takto vzniklý příjem nebyl podle zvláštního právního předpisu příjmem osvobozeným od daně z příjmů nebo nezahrnovaným do základu daně z příjmů nebo zahrnovaným do samostatného základu daně z příjmů anebo základu daně pro zvláštní sazbu daně, nebo;norms;1992/593;1991/563;full;FALSE
56473417;cast_10/par_44c/frag_2621353;6/1993 Sb.;136/2011 Sb.;Pokud Česká národní banka vykonává na základě tohoto zákona činnost, která podle jiného právního předpisu vyžaduje licenci, povolení nebo registraci České národní banky anebo podléhá jejímu dohledu, licenci, povolení ani registraci k takové činnosti nepotřebuje a tato činnost nepodléhá jejímu dohledu.;norms;1993/6;2011/136;full;FALSE
56473417;cast_10/par_44c/frag_2621353;6/1993 Sb.;145/2010 Sb.;Pokud Česká národní banka vykonává na základě tohoto zákona činnost, která podle jiného právního předpisu vyžaduje licenci, povolení nebo registraci České národní banky anebo podléhá jejímu dohledu, licenci, povolení ani registraci k takové činnosti nepotřebuje a tato činnost nepodléhá jejímu dohledu.;norms;1993/6;2010/145;full;FALSE
56473417;cast_10/par_44c/frag_2621353;6/1993 Sb.;168/1999 Sb.;Pokud Česká národní banka vykonává na základě tohoto zákona činnost, která podle jiného právního předpisu vyžaduje licenci, povolení nebo registraci České národní banky anebo podléhá jejímu dohledu, licenci, povolení ani registraci k takové činnosti nepotřebuje a tato činnost nepodléhá jejímu dohledu.;norms;1993/6;1999/168;full;FALSE
56473417;cast_10/par_44c/frag_2621353;6/1993 Sb.;190/2004 Sb.;Pokud Česká národní banka vykonává na základě tohoto zákona činnost, která podle jiného právního předpisu vyžaduje licenci, povolení nebo registraci České národní banky anebo podléhá jejímu dohledu, licenci, povolení ani registraci k takové činnosti nepotřebuje a tato činnost nepodléhá jejímu dohledu.;norms;1993/6;2004/190;full;FALSE
56473417;cast_10/par_44c/frag_2621353;6/1993 Sb.;21/1992 Sb.;Pokud Česká národní banka vykonává na základě tohoto zákona činnost, která podle jiného právního předpisu vyžaduje licenci, povolení nebo registraci České národní banky anebo podléhá jejímu dohledu, licenci, povolení ani registraci k takové činnosti nepotřebuje a tato činnost nepodléhá jejímu dohledu.;norms;1993/6;1992/21;full;FALSE
56473417;cast_10/par_44c/frag_2621353;6/1993 Sb.;240/2013 Sb.;Pokud Česká národní banka vykonává na základě tohoto zákona činnost, která podle jiného právního předpisu vyžaduje licenci, povolení nebo registraci České národní banky anebo podléhá jejímu dohledu, licenci, povolení ani registraci k takové činnosti nepotřebuje a tato činnost nepodléhá jejímu dohledu.;norms;1993/6;2013/240;full;FALSE
56473417;cast_10/par_44c/frag_2621353;6/1993 Sb.;256/2004 Sb.;Pokud Česká národní banka vykonává na základě tohoto zákona činnost, která podle jiného právního předpisu vyžaduje licenci, povolení nebo registraci České národní banky anebo podléhá jejímu dohledu, licenci, povolení ani registraci k takové činnosti nepotřebuje a tato činnost nepodléhá jejímu dohledu.;norms;1993/6;2004/256;full;FALSE
56473417;cast_10/par_44c/frag_2621353;6/1993 Sb.;257/2016 Sb.;Pokud Česká národní banka vykonává na základě tohoto zákona činnost, která podle jiného právního předpisu vyžaduje licenci, povolení nebo registraci České národní banky anebo podléhá jejímu dohledu, licenci, povolení ani registraci k takové činnosti nepotřebuje a tato činnost nepodléhá jejímu dohledu.;norms;1993/6;2016/257;full;FALSE
56473417;cast_10/par_44c/frag_2621353;6/1993 Sb.;277/2009 Sb.;Pokud Česká národní banka vykonává na základě tohoto zákona činnost, která podle jiného právního předpisu vyžaduje licenci, povolení nebo registraci České národní banky anebo podléhá jejímu dohledu, licenci, povolení ani registraci k takové činnosti nepotřebuje a tato činnost nepodléhá jejímu dohledu.;norms;1993/6;2009/277;full;FALSE
56473417;cast_10/par_44c/frag_2621353;6/1993 Sb.;277/2013 Sb.;Pokud Česká národní banka vykonává na základě tohoto zákona činnost, která podle jiného právního předpisu vyžaduje licenci, povolení nebo registraci České národní banky anebo podléhá jejímu dohledu, licenci, povolení ani registraci k takové činnosti nepotřebuje a tato činnost nepodléhá jejímu dohledu.;norms;1993/6;2013/277;full;FALSE
56473417;cast_10/par_44c/frag_2621353;6/1993 Sb.;30/2024 Sb.;Pokud Česká národní banka vykonává na základě tohoto zákona činnost, která podle jiného právního předpisu vyžaduje licenci, povolení nebo registraci České národní banky anebo podléhá jejímu dohledu, licenci, povolení ani registraci k takové činnosti nepotřebuje a tato činnost nepodléhá jejímu dohledu.;norms;1993/6;2024/30;full;FALSE
56473417;cast_10/par_44c/frag_2621353;6/1993 Sb.;340/2006 Sb.;Pokud Česká národní banka vykonává na základě tohoto zákona činnost, která podle jiného právního předpisu vyžaduje licenci, povolení nebo registraci České národní banky anebo podléhá jejímu dohledu, licenci, povolení ani registraci k takové činnosti nepotřebuje a tato činnost nepodléhá jejímu dohledu.;norms;1993/6;2006/340;full;FALSE
56473417;cast_10/par_44c/frag_2621353;6/1993 Sb.;370/2017 Sb.;Pokud Česká národní banka vykonává na základě tohoto zákona činnost, která podle jiného právního předpisu vyžaduje licenci, povolení nebo registraci České národní banky anebo podléhá jejímu dohledu, licenci, povolení ani registraci k takové činnosti nepotřebuje a tato činnost nepodléhá jejímu dohledu.;norms;1993/6;2017/370;full;FALSE
56473417;cast_10/par_44c/frag_2621353;6/1993 Sb.;374/2015 Sb.;Pokud Česká národní banka vykonává na základě tohoto zákona činnost, která podle jiného právního předpisu vyžaduje licenci, povolení nebo registraci České národní banky anebo podléhá jejímu dohledu, licenci, povolení ani registraci k takové činnosti nepotřebuje a tato činnost nepodléhá jejímu dohledu.;norms;1993/6;2015/374;full;FALSE
56473417;cast_10/par_44c/frag_2621353;6/1993 Sb.;377/2005 Sb.;Pokud Česká národní banka vykonává na základě tohoto zákona činnost, která podle jiného právního předpisu vyžaduje licenci, povolení nebo registraci České národní banky anebo podléhá jejímu dohledu, licenci, povolení ani registraci k takové činnosti nepotřebuje a tato činnost nepodléhá jejímu dohledu.;norms;1993/6;2005/377;full;FALSE
56473417;cast_10/par_44c/frag_2621353;6/1993 Sb.;42/1994 Sb.;Pokud Česká národní banka vykonává na základě tohoto zákona činnost, která podle jiného právního předpisu vyžaduje licenci, povolení nebo registraci České národní banky anebo podléhá jejímu dohledu, licenci, povolení ani registraci k takové činnosti nepotřebuje a tato činnost nepodléhá jejímu dohledu.;norms;1993/6;1994/42;full;FALSE
56473417;cast_10/par_44c/frag_2621353;6/1993 Sb.;427/2011 Sb.;Pokud Česká národní banka vykonává na základě tohoto zákona činnost, která podle jiného právního předpisu vyžaduje licenci, povolení nebo registraci České národní banky anebo podléhá jejímu dohledu, licenci, povolení ani registraci k takové činnosti nepotřebuje a tato činnost nepodléhá jejímu dohledu.;norms;1993/6;2011/427;full;FALSE
56473417;cast_10/par_44c/frag_2621353;6/1993 Sb.;87/1995 Sb.;Pokud Česká národní banka vykonává na základě tohoto zákona činnost, která podle jiného právního předpisu vyžaduje licenci, povolení nebo registraci České národní banky anebo podléhá jejímu dohledu, licenci, povolení ani registraci k takové činnosti nepotřebuje a tato činnost nepodléhá jejímu dohledu.;norms;1993/6;1995/87;full;FALSE
56473417;cast_10/par_44c/frag_2621353;6/1993 Sb.;91/2022 Sb.;Pokud Česká národní banka vykonává na základě tohoto zákona činnost, která podle jiného právního předpisu vyžaduje licenci, povolení nebo registraci České národní banky anebo podléhá jejímu dohledu, licenci, povolení ani registraci k takové činnosti nepotřebuje a tato činnost nepodléhá jejímu dohledu.;norms;1993/6;2022/91;full;FALSE
